config_num,alpha,beta,gamma,delta,threshold_low,threshold_med,threshold_high,error,avg_spend_low,avg_spend_med,avg_spend_high,corner_share,food_insecurity_share,grocery_share,avg_dist_car,avg_dist_nocar,total_trips
519,1.5,0.5,2.2,0.4,5.0,8.0,14.0,0.22110037246151956,3092.980747871818,4007.360560854482,12102.575804415826,0.24150487033922619,0.38,0.6875797796043195,2.9152962040913986,0.5838842884214026,1510.5
520,1.5,0.5,2.2,0.4,6.0,6.0,14.0,0.21685014393907664,2925.7434070101617,4240.27619738306,12145.646276930722,0.240290991160847,0.375,0.6884498522484228,2.891115451168098,0.5792715609029256,1470.0
521,1.5,0.5,2.2,0.4,6.0,7.0,14.0,0.22873526975518163,2910.1447509914906,4091.2487709596057,12172.68758728675,0.24185208817702653,0.38,0.6933185212638528,2.910888496274227,0.5745663916394439,1448.0
522,1.5,0.5,2.2,0.4,6.0,8.0,14.0,0.2315866943094032,2913.7853342847575,4003.0064121582254,12211.364653595598,0.24458196617962275,0.38,0.6871688409175545,2.90268908371271,0.5779002249442975,1431.5
523,1.5,0.5,2.2,0.4,7.0,6.0,14.0,0.22595042359693068,2807.9841544990495,4224.1662438179355,12115.654573628117,0.23979278685695685,0.375,0.6935629993058252,2.9192929727897887,0.5763059071916937,1429.0
524,1.5,0.5,2.2,0.4,7.0,7.0,14.0,0.23475390629043738,2797.3469657324367,4091.324061758041,12146.414602364177,0.24451390510334994,0.38,0.6952446228662815,2.91333139314023,0.5747068271442373,1412.0
525,1.5,0.5,2.2,0.4,7.0,8.0,14.0,0.23571612426758143,2796.9599130670485,4070.1017421393353,12086.672672579054,0.23848542367180522,0.375,0.6926742529817664,2.909644670693619,0.5800744764509298,1397.5
526,1.5,0.5,2.6,0.4,3.0,6.0,14.0,0.20789665328889884,4177.864510258232,4165.0051056831235,12251.423998496448,0.22056872060483212,0.37,0.6866708571894184,2.953567053083142,0.5892144701258708,1944.5
527,1.5,0.5,2.6,0.4,3.0,7.0,14.0,0.21706108505292998,4240.519804078495,4066.801466067812,12134.433249289425,0.2210995057855961,0.37,0.6931072720119431,2.9606589749285863,0.5874139303189819,1926.5
528,1.5,0.5,2.6,0.4,3.0,8.0,14.0,0.21190408328528643,4165.997169913796,4069.724708254643,12182.937082534087,0.2210571251606434,0.37,0.6902013831407241,2.9654328899383584,0.5849966650974482,1920.0
529,1.5,0.5,2.6,0.4,4.0,6.0,14.0,0.18651872096544386,3552.9887448212266,4184.615501867576,12168.835162125648,0.2188215171882152,0.37,0.6964780419647805,2.958351781544518,0.5797195690963604,1680.5
530,1.5,0.5,2.6,0.4,4.0,7.0,14.0,0.18661859949343237,3502.4448506529698,4093.958536142817,12107.951555695505,0.2261664786826077,0.365,0.692085720730882,2.948328769983645,0.584606684150726,1665.0
531,1.5,0.5,2.6,0.4,4.0,8.0,14.0,0.1833574207236922,3547.408494522822,4126.901392385244,12194.131809135702,0.2235894432446283,0.365,0.6908774113254512,2.9432089104584316,0.5826594485157506,1653.5
532,1.5,0.5,2.6,0.4,5.0,6.0,14.0,0.21249248356743816,3170.880137466234,4088.3857004645847,12130.582541249463,0.2271289771925096,0.37,0.6887248169967357,2.920093558804788,0.5789502231720984,1529.5
533,1.5,0.5,2.6,0.4,5.0,7.0,14.0,0.21757726391561713,3093.010043070718,4108.702144124572,12142.975486160643,0.2255827701597246,0.37,0.6904623331748159,2.9453337041319285,0.5804960305932666,1514.5
534,1.5,0.5,2.6,0.4,5.0,8.0,14.0,0.21962010484978134,3131.0544624346408,4019.631291006722,12214.389174208412,0.22584762215682025,0.37,0.6954671467883338,2.940251251572003,0.5773250904331024,1500.0
535,1.5,0.5,2.6,0.4,6.0,6.0,14.0,0.22432981162647278,2884.6078515336203,4160.754636580847,12033.688744680838,0.23317090756686232,0.37,0.6878002997547674,2.9222473224187215,0.5767334672751455,1461.0
536,1.5,0.5,2.6,0.4,6.0,7.0,14.0,0.2205963368697666,2973.5202185448925,4113.780559877374,12161.591805902626,0.22722865276513343,0.365,0.6954437074608748,2.9250985019491145,0.5780785672085411,1441.5
537,1.5,0.5,2.6,0.4,6.0,8.0,14.0,0.22406212963410732,2951.4493438211653,4099.812284440019,12070.08214534979,0.2315260786265506,0.37,0.689728661239113,2.9131621874399203,0.5783665203959101,1434.5
538,1.5,0.5,2.6,0.4,7.0,6.0,14.0,0.23231731094412672,2788.2918999770777,4216.087384111674,12115.32781354025,0.22569016307334064,0.37,0.6906621934659318,2.928353381363576,0.5801705947440035,1438.0
539,1.5,0.5,2.6,0.4,7.0,7.0,14.0,0.22934030103846,2775.7314086162364,4130.496659585196,12258.81833100905,0.22708173179478305,0.36,0.694720758756978,2.9223170680351416,0.5756736264151252,1411.0
540,1.5,0.5,2.6,0.4,7.0,8.0,14.0,0.2249741762123017,2880.988943974934,4062.1597214251788,11978.937619723141,0.22863453428490327,0.36,0.699708547909655,2.920156472739111,0.5746960796053118,1405.5
541,1.5,0.7,0.6,0.4,3.0,6.0,14.0,0.10439622919886682,4181.499884843079,4186.44177371149,11438.910148107158,0.4120251293422025,0.385,0.5189616988702355,2.5025444882467736,0.5878551461272714,1946.5
542,1.5,0.7,0.6,0.4,3.0,7.0,14.0,0.11067576951636501,4251.979962834427,4138.676933761736,11359.524938646207,0.4073911273911274,0.38,0.5228327228327229,2.500301499034493,0.5885038995587286,1920.0
543,1.5,0.7,0.6,0.4,3.0,8.0,14.0,0.1182371953874638,4204.907627897581,3979.763669822877,11551.577231358566,0.40364054279314476,0.38,0.5206217117257905,2.4991723550898723,0.5870904110390602,1920.0
544,1.5,0.7,0.6,0.4,4.0,6.0,14.0,0.10884457456225602,3494.0444331376457,4161.0548021144805,11586.298163572952,0.37720137581565205,0.385,0.5541761029880112,2.56432114436873,0.5830916700319875,1681.5
545,1.5,0.7,0.6,0.4,4.0,7.0,14.0,0.11193023312906408,3491.2291852336602,4070.1112290101237,11561.657964372303,0.3805120127182763,0.385,0.5591853812748175,2.5585044640607,0.5811902276693447,1656.5
546,1.5,0.7,0.6,0.4,4.0,8.0,14.0,0.11097807104639282,3540.416320925955,4051.7075580728165,11596.214133423637,0.3718295869088625,0.38,0.5522567405037855,2.5593434533461057,0.5818469599134517,1647.5
547,1.5,0.7,0.6,0.4,5.0,6.0,14.0,0.1461607558693913,3079.448113490519,4178.136166991471,11571.682257161534,0.35994803962295374,0.385,0.5695888257326295,2.6139650110139514,0.5801575687935313,1539.5
548,1.5,0.7,0.6,0.4,5.0,7.0,14.0,0.15150784716665358,3072.2832113312033,4090.6467403516126,11634.006386334255,0.3596417634243771,0.385,0.5753933317451604,2.607695614342698,0.5757140145534076,1523.0
549,1.5,0.7,0.6,0.4,5.0,8.0,14.0,0.14433432958196935,3132.8461554378523,4132.698506927896,11630.193270158175,0.3546875670769476,0.38,0.5684270286040198,2.6266418532420133,0.580585372282469,1511.5
550,1.5,0.7,0.6,0.4,6.0,6.0,14.0,0.15805067379142007,2895.423547331052,4149.675676200668,11520.289509798557,0.35701769075272416,0.38,0.5859897372103873,2.621974146236825,0.5745603341968848,1475.5
551,1.5,0.7,0.6,0.4,6.0,7.0,14.0,0.1729506366716235,2920.123071882015,4084.70995806148,11714.503304644419,0.3413911940735578,0.385,0.5917064174889097,2.6560315850731984,0.5792605774821584,1438.0
552,1.5,0.7,0.6,0.4,6.0,8.0,14.0,0.1788004935815039,2895.377317532456,3990.024320770728,11570.897132476704,0.3428790871187185,0.385,0.5975678443420379,2.650168621879491,0.580401020187763,1432.5
553,1.5,0.7,0.6,0.4,7.0,6.0,14.0,0.16932274561243132,2796.4986043252875,4226.457676879721,11679.736040106098,0.34874986827366294,0.385,0.591311965044709,2.6462500630835226,0.578332218969588,1432.5
554,1.5,0.7,0.6,0.4,7.0,7.0,14.0,0.17213382577215713,2831.44830520334,4140.853278261503,11621.732519951289,0.34139944626227037,0.38,0.6000931286181727,2.6483804789632144,0.5741633171801201,1410.0
555,1.5,0.7,0.6,0.4,7.0,8.0,14.0,0.17231576459188225,2839.3695621380466,4051.561176730649,11568.391606615014,0.34185979618671924,0.375,0.5886546679815912,2.6703009969621574,0.5746275178395082,1396.0
556,1.5,0.7,1.0,0.4,3.0,6.0,14.0,0.1519784739320285,4247.712098509098,4201.960062519452,11550.906230507033,0.3381936949805316,0.385,0.5939765585322498,2.6373522008887256,0.5881931539565534,1944.5
557,1.5,0.7,1.0,0.4,3.0,7.0,14.0,0.1653130115232328,4284.74834270553,4070.134544228974,11692.11698883324,0.3318386002515031,0.385,0.5969526245555217,2.6440261247287937,0.5888667508684123,1921.5
558,1.5,0.7,1.0,0.4,3.0,8.0,14.0,0.15607286702646547,4181.957442054063,4097.515787955147,11774.866569603528,0.33325442112786396,0.385,0.5957789738632963,2.6451500257320704,0.582753231380624,1915.5
559,1.5,0.7,1.0,0.4,4.0,6.0,14.0,0.14159519488082187,3468.0412744050636,4168.788958977601,11601.788292167526,0.3244311903070487,0.385,0.6131815708760416,2.6628613564989143,0.5801843639326201,1685.0
560,1.5,0.7,1.0,0.4,4.0,7.0,14.0,0.14082958297722492,3595.221993279605,4073.7091385413423,11524.339440116068,0.3198553645767722,0.385,0.613958255820426,2.6749007912339975,0.5808566141259935,1653.0
561,1.5,0.7,1.0,0.4,4.0,8.0,14.0,0.14803338358848583,3546.0908989375125,4059.917614598026,11597.270650907909,0.3145593116701607,0.385,0.6140628639645935,2.6883623200503477,0.58286588021157,1658.0
562,1.5,0.7,1.0,0.4,5.0,6.0,14.0,0.16648643654947362,3158.7440550836436,4161.430325408861,11707.83842796765,0.3119549052348115,0.38,0.6193563396763695,2.7114223231336654,0.5820516238631996,1539.0
563,1.5,0.7,1.0,0.4,5.0,7.0,14.0,0.18088649835075102,3090.5947020004605,4079.739441078037,11701.973623519438,0.3091914891770383,0.385,0.6192984169140239,2.711181325129993,0.5841291640180037,1518.5
564,1.5,0.7,1.0,0.4,5.0,8.0,14.0,0.1805223674603538,3086.2615914319185,4074.9926867750737,11633.023638231734,0.310720887083763,0.385,0.6261692691344515,2.708159270216348,0.5817604174984119,1511.0
565,1.5,0.7,1.0,0.4,6.0,6.0,14.0,0.18582083012364412,2956.4657318610944,4147.48302052024,11664.478325162145,0.30364491339260535,0.38,0.6344543622816261,2.717213044321332,0.578407601365461,1469.0
566,1.5,0.7,1.0,0.4,6.0,7.0,14.0,0.19795715710712433,2912.593329894804,4117.706595899088,11730.228472697941,0.29726704587242403,0.385,0.6355762329995535,2.73121274463849,0.5788292315754859,1443.0
567,1.5,0.7,1.0,0.4,6.0,8.0,14.0,0.19490441630498967,2916.9000809895906,4104.878743074674,11743.245485207584,0.3030608879466288,0.385,0.631258356002943,2.7164380310546936,0.5814884198870474,1446.0
568,1.5,0.7,1.0,0.4,7.0,6.0,14.0,0.19908440241667527,2834.3866152598653,4165.2486152074935,11683.893431614091,0.29996013183598563,0.385,0.6289604511755441,2.7212145930349383,0.5738297099732651,1425.5
569,1.5,0.7,1.0,0.4,7.0,7.0,14.0,0.20218560042998326,2794.4040225251947,4052.00403635592,11515.628899338733,0.3094604908744303,0.385,0.6386861239437798,2.7222235119813725,0.5794006172353696,1401.0
570,1.5,0.7,1.0,0.4,7.0,8.0,14.0,0.21552251873280343,2766.873337267593,3951.392222248588,11686.593324372458,0.29921839818212875,0.385,0.6399119015699326,2.738674017291097,0.579576614794334,1390.5
571,1.5,0.7,1.4,0.4,3.0,6.0,14.0,0.18300342999497018,4264.047580571749,4166.777292485709,11685.343953321957,0.2910853998867301,0.385,0.6393568499494546,2.7640352095371745,0.5846046673757096,1950.0
572,1.5,0.7,1.4,0.4,3.0,7.0,14.0,0.18335320985431755,4231.001142689845,4083.7964598088593,11526.917104444507,0.2878497490955454,0.38,0.6446910374531774,2.7684412165251953,0.5861790537366265,1920.5
573,1.5,0.7,1.4,0.4,3.0,8.0,14.0,0.19479845506229246,4287.4858157767885,4022.734856636318,11727.17719431324,0.28687431056805085,0.385,0.6485821310187581,2.7712397479148176,0.5882731116095418,1911.5
574,1.5,0.7,1.4,0.4,4.0,6.0,14.0,0.1649704051091791,3479.3818034851506,4182.791666908672,11684.760856512616,0.2826171595827973,0.385,0.6536463277872713,2.7881312031007663,0.5822883890205277,1677.5
575,1.5,0.7,1.4,0.4,4.0,7.0,14.0,0.16438281642426322,3570.3719333239005,4108.022049188971,11748.638669458385,0.28001678673847663,0.385,0.6557174305982485,2.775227943118926,0.5853180200888115,1648.5
576,1.5,0.7,1.4,0.4,4.0,8.0,14.0,0.1681973758364603,3486.576354621256,4085.0183363022165,11572.217225270753,0.28517026668311046,0.385,0.6530994350382024,2.7687237837977587,0.5846840693830855,1651.0
577,1.5,0.7,1.4,0.4,5.0,6.0,14.0,0.1911818718614834,3148.2446588639623,4137.401121500991,11675.703911441662,0.28017994268366314,0.385,0.6524852669801774,2.7972547229976756,0.575788737291373,1534.0
578,1.5,0.7,1.4,0.4,5.0,7.0,14.0,0.19183767359113743,3175.227534838258,4073.024532270895,11594.542912636221,0.28180833749210993,0.385,0.6586950019909962,2.7924459083480397,0.5794941830789506,1517.5
579,1.5,0.7,1.4,0.4,5.0,8.0,14.0,0.20037273520739948,3106.4367436860225,4085.5735560110843,11715.338945316398,0.27413525023428853,0.385,0.6579409257530325,2.8001582834749,0.5823449989808276,1506.0
580,1.5,0.7,1.4,0.4,6.0,6.0,14.0,0.2109169920430648,2914.720832004021,4148.079677095982,11696.209870983665,0.2725230221845259,0.385,0.6665324669198402,2.795991620043062,0.5779688777695888,1464.0
581,1.5,0.7,1.4,0.4,6.0,7.0,14.0,0.2074279166043995,2926.0299476348346,4119.71747661999,11691.369805671755,0.27328940333232177,0.38,0.6633133914249794,2.8009606026843032,0.5791501123019929,1441.5
582,1.5,0.7,1.4,0.4,6.0,8.0,14.0,0.21165587103881486,2910.2245432185982,4057.407461106669,11680.648671701361,0.2735786786677797,0.38,0.6673618117809312,2.802627220080215,0.5765745798724353,1438.0
583,1.5,0.7,1.4,0.4,7.0,6.0,14.0,0.21627546106137058,2799.8749504272887,4137.9558883098425,11745.828065719565,0.27744283745135545,0.385,0.6605981963819567,2.791426427996291,0.5778971852418048,1427.5
584,1.5,0.7,1.4,0.4,7.0,7.0,14.0,0.22123012835876235,2759.0723613809305,4141.020771278516,11658.48166612631,0.2734663710273466,0.385,0.6636134684915174,2.8120636711481,0.579288205808631,1398.0
585,1.5,0.7,1.4,0.4,7.0,8.0,14.0,0.22464003759478315,2759.054462883886,4067.131623103868,11578.846690692168,0.2743821833804575,0.385,0.6635699335365182,2.8053959580988,0.5771327135086606,1401.0
586,1.5,0.7,1.8,0.4,3.0,6.0,14.0,0.2046459617493189,4226.855596377843,4148.1043595345855,11993.140731330055,0.2458271349822139,0.38,0.6795118391374967,2.888817465954354,0.5848512542125628,1943.5
587,1.5,0.7,1.8,0.4,3.0,7.0,14.0,0.20518507239165445,4224.309990134012,4076.5948550371995,12132.97953540802,0.2446978862186699,0.375,0.6841178036000907,2.8915429491919715,0.5874422435282085,1926.0
588,1.5,0.7,1.8,0.4,3.0,8.0,14.0,0.2043267256433809,4172.2588292007795,4076.1643307689687,12173.024047248708,0.24028125870231135,0.375,0.6820449817353842,2.904635424818639,0.589124896123234,1914.0
589,1.5,0.7,1.8,0.4,4.0,6.0,14.0,0.17263785191177083,3582.605503555869,4138.421963412422,12068.693010123776,0.24930213211405033,0.375,0.6800812973534212,2.8929086233075756,0.5825082072762745,1679.5
590,1.5,0.7,1.8,0.4,4.0,7.0,14.0,0.18702926054744556,3477.344791538476,4091.105874053897,12231.081935591188,0.24766773941665984,0.38,0.680318884282487,2.8918487226160483,0.5823437524808093,1668.5
591,1.5,0.7,1.8,0.4,4.0,8.0,14.0,0.18516390427037746,3480.807293259132,4031.954192373888,12051.323954156167,0.24299954080907898,0.37,0.6822901697538171,2.8923769627475986,0.5817887414359337,1651.0
592,1.5,0.7,1.8,0.4,5.0,6.0,14.0,0.20641530456948035,3096.5441511763493,4172.296332279826,12031.833119633231,0.2509447798110525,0.38,0.6751816102621335,2.872523153177061,0.5817840028248833,1537.5
593,1.5,0.7,1.8,0.4,5.0,7.0,14.0,0.20925681435185395,3110.00561370912,4107.080124517716,12116.02379082572,0.24414499296856257,0.375,0.678422506203952,2.8905023594947705,0.5784361707593961,1512.0
594,1.5,0.7,1.8,0.4,5.0,8.0,14.0,0.21746445098266814,3152.092042352633,3989.2790232937605,12143.549148298202,0.24254143887942886,0.38,0.6922600064264963,2.8958596997724984,0.5770746980956393,1513.0
595,1.5,0.7,1.8,0.4,6.0,6.0,14.0,0.217993450646915,2906.8241753310017,4219.35886498786,12193.449424238821,0.24239417989417988,0.375,0.6842991913746631,2.9051327963197062,0.5789377163643499,1471.5
596,1.5,0.7,1.8,0.4,6.0,7.0,14.0,0.2230708646569315,2922.9725238733417,4158.111213356669,12157.14244722711,0.24390416241514928,0.38,0.685044239732885,2.8850725388243177,0.5773408740646355,1445.5
597,1.5,0.7,1.8,0.4,6.0,8.0,14.0,0.2313614066219184,2886.08597737427,4013.510199365235,12223.85024235207,0.24079086541276204,0.375,0.6870050504853384,2.89799243853894,0.5827240744447073,1432.5
598,1.5,0.7,1.8,0.4,7.0,6.0,14.0,0.22940556715919533,2860.3381951659094,4090.014957757512,12014.300423930992,0.2464799460888621,0.38,0.676922966224156,2.866024120303171,0.5715923255311861,1420.5
599,1.5,0.7,1.8,0.4,7.0,7.0,14.0,0.23115794232897302,2812.6118337948174,4119.006905719991,12142.740602920781,0.2463370159437046,0.38,0.6838111448921623,2.896447982182263,0.582243261799428,1401.5
600,1.5,0.7,1.8,0.4,7.0,8.0,14.0,0.23556273046431433,2748.7075764109804,4085.391814018817,12035.194174023723,0.2491991754454122,0.38,0.679993070625294,2.8787663204667178,0.5868898720370201,1397.5
601,1.5,0.7,2.2,0.4,3.0,6.0,14.0,0.20384562375174214,4173.101863730861,4159.235888268417,12172.708519100424,0.23371711956163807,0.375,0.6861715776024447,2.935821801402356,0.5860182757815325,1948.5
602,1.5,0.7,2.2,0.4,3.0,7.0,14.0,0.2068090808360742,4149.879971189101,4061.093115401628,12248.21313718706,0.2349302570508346,0.375,0.6895942785064355,2.9289652501731207,0.5903238076500612,1917.0
603,1.5,0.7,2.2,0.4,3.0,8.0,14.0,0.2148481637383815,4225.487481224638,4049.8996728204693,12124.164427710155,0.2373607616194876,0.38,0.6873684703187547,2.93645587400318,0.5882331413073909,1906.0
604,1.5,0.7,2.2,0.4,4.0,6.0,14.0,0.17562736449165578,3560.6855598377133,4150.425515314667,12093.209876812438,0.24568417584286384,0.375,0.682659113132945,2.9096769309262625,0.5824784874825741,1680.5
605,1.5,0.7,2.2,0.4,4.0,7.0,14.0,0.19100194204260498,3540.6039039303373,4078.8068281361225,12077.291764205798,0.23493208050358122,0.38,0.6948294996825208,2.9135268430912027,0.5818888477559282,1660.0
606,1.5,0.7,2.2,0.4,4.0,8.0,14.0,0.19367087560293494,3486.9677880612294,4026.5743907306073,12086.483145491296,0.2348571158532386,0.375,0.6879647837688533,2.9199037268624037,0.582405589454315,1652.5
607,1.5,0.7,2.2,0.4,5.0,6.0,14.0,0.21877394179312823,3089.260336131751,4164.006774651884,12446.436779195112,0.23175272794838014,0.38,0.6943608324043107,2.919773131657437,0.578182154863778,1539.5
608,1.5,0.7,2.2,0.4,5.0,7.0,14.0,0.20800185608325755,3131.0292162378873,4091.034365949409,12148.472935056427,0.2389501996450754,0.37,0.6905639973380657,2.9093351898051765,0.5798892897752812,1520.0
609,1.5,0.7,2.2,0.4,5.0,8.0,14.0,0.21266884420544438,3182.3065318296794,4088.6217559174993,12154.114836494558,0.23824414238345154,0.38,0.6848005006697556,2.9143646385699578,0.5785612210218591,1509.5
610,1.5,0.7,2.2,0.4,6.0,6.0,14.0,0.22907856035317517,2873.161239382058,4138.346321767771,12171.107843524354,0.24123162012680427,0.38,0.6889192409730653,2.9109351979291564,0.5795171645685897,1462.0
611,1.5,0.7,2.2,0.4,6.0,7.0,14.0,0.22832412744810815,2955.0565225065384,4084.61109363133,11905.770510901311,0.2380510501043761,0.38,0.6895793527527997,2.9205939172905317,0.5767055448990366,1443.5
612,1.5,0.7,2.2,0.4,6.0,8.0,14.0,0.22838321796083955,2874.283898146209,4081.491199794844,12311.036448806059,0.24102008238105188,0.375,0.6941953692289271,2.9193831075559133,0.5787091674465964,1437.0
613,1.5,0.7,2.2,0.4,7.0,6.0,14.0,0.2251530614979676,2814.5854013072985,4199.973861192997,12039.154783862728,0.24255926835765235,0.375,0.6920250392162666,2.9049561862609967,0.5784193627435175,1424.5
614,1.5,0.7,2.2,0.4,7.0,7.0,14.0,0.23328230204001882,2813.333999647387,4098.695070311571,12072.89333984743,0.23814861283268335,0.375,0.6873479557799478,2.910547071949954,0.5755496824608753,1409.5
615,1.5,0.7,2.2,0.4,7.0,8.0,14.0,0.23279248898320837,2839.504624815386,4070.66310719632,12176.1582667194,0.238526385506088,0.375,0.6941152211218964,2.9114299894159728,0.579743228655057,1399.5
616,1.5,0.7,2.6,0.4,3.0,6.0,14.0,0.20697078194208396,4214.433907691357,4184.642950977575,11955.029247551023,0.2245020781256305,0.37,0.6874839388604184,2.9738896450002845,0.5872539928327023,1941.0
617,1.5,0.7,2.6,0.4,3.0,7.0,14.0,0.21791040383536237,4234.157731637619,4082.7928600215587,12341.369530661666,0.2175142502394743,0.37,0.6918955689490018,2.9545736195630212,0.5913168404715565,1924.0
618,1.5,0.7,2.6,0.4,3.0,8.0,14.0,0.21473526181989233,4231.244147673615,4058.924199099731,12090.742726434477,0.218300473058488,0.365,0.6870506616400203,2.971040748739569,0.5909845000043221,1909.5
619,1.5,0.7,2.6,0.4,4.0,6.0,14.0,0.18395348392323096,3504.7102584358636,4239.384446352657,12358.196189280496,0.22367744949612747,0.37,0.6894697429112226,2.935722108461363,0.5868869429425865,1682.5
620,1.5,0.7,2.6,0.4,4.0,7.0,14.0,0.1929605819569459,3563.107474538024,4028.9184814043015,12407.752213374275,0.22084948267989343,0.37,0.6883735164422169,2.9494521550705946,0.5812890288587952,1665.5
621,1.5,0.7,2.6,0.4,4.0,8.0,14.0,0.191153079521366,3493.570207553662,4083.511448578073,12024.345249662687,0.22685684279090873,0.37,0.6863486330519297,2.9517185891599267,0.5832746897722474,1653.5
622,1.5,0.7,2.6,0.4,5.0,6.0,14.0,0.2107630901125743,3134.803297085955,4207.572364406574,12196.973594073177,0.2234072794927224,0.37,0.6951675827730976,2.93640298054804,0.5790793421204562,1536.0
623,1.5,0.7,2.6,0.4,5.0,7.0,14.0,0.21163159491978334,3191.6507446573023,4134.730312859847,11991.069330907736,0.22205572401256768,0.37,0.6896610488211927,2.9387199464878018,0.5813840925322462,1516.5
624,1.5,0.7,2.6,0.4,5.0,8.0,14.0,0.2157776496414775,3145.0796147906394,4119.024187124462,12165.110507352587,0.22177875982176976,0.37,0.6929780276119357,2.940362372989103,0.5785700463853687,1516.5
625,1.5,0.7,2.6,0.4,6.0,6.0,14.0,0.22176025984003517,2935.602580026373,4202.608762400389,12012.046488052754,0.22794752323214362,0.37,0.6925991938904603,2.922051512139097,0.5734324119101738,1470.5
626,1.5,0.7,2.6,0.4,6.0,7.0,14.0,0.22595183521949005,2914.9154459884267,4095.728921564405,12172.062526622116,0.2264940800874612,0.365,0.6940673423973514,2.9191385649426715,0.5798407337819278,1437.5
627,1.5,0.7,2.6,0.4,6.0,8.0,14.0,0.22582751682316476,2899.667664441072,4088.2723853101074,11968.510269769122,0.22910081807195315,0.365,0.686704006693316,2.917713857833215,0.5732253153331444,1438.0
628,1.5,0.7,2.6,0.4,7.0,6.0,14.0,0.22771537946827974,2841.955338061497,4184.208552492603,12238.249389963115,0.23020720491744623,0.37,0.6857293381139097,2.90205170081519,0.5738431323335107,1424.0
629,1.5,0.7,2.6,0.4,7.0,7.0,14.0,0.2306789052880355,2827.3932335513764,4171.80001693491,12183.030314904016,0.2279938491542587,0.37,0.6891260048256636,2.9390021371671624,0.5761326107158345,1415.0
630,1.5,0.7,2.6,0.4,7.0,8.0,14.0,0.23656735873575332,2859.0843721322763,4030.488022463175,12138.579341238925,0.22721422900963278,0.37,0.6868560075949159,2.9257179577430312,0.5773245787021148,1399.0
631,1.5,0.9,0.6,0.4,3.0,6.0,14.0,0.10743524652842983,4171.846375373203,4189.349105316647,11511.82223006662,0.4055644845323908,0.385,0.5338373699798202,2.513616291073514,0.5865935428092046,1949.0
632,1.5,0.9,0.6,0.4,3.0,7.0,14.0,0.1150836270686999,4179.670191843244,4066.0717643678418,11450.162923949913,0.4046839322932393,0.385,0.527515052203277,2.5151162495639774,0.5878743220286924,1917.5
633,1.5,0.9,0.6,0.4,3.0,8.0,14.0,0.1172043584351522,4228.696153635207,4055.0474211913015,11637.879262082191,0.401303125954642,0.38,0.5281801560645062,2.5108560470090335,0.5850410156674213,1926.0
634,1.5,0.9,0.6,0.4,4.0,6.0,14.0,0.11041469643869625,3483.3280811134496,4100.8678092050695,11546.73531922253,0.37482473418901174,0.38,0.5574660058457237,2.572026258121597,0.5854874530400094,1683.5
635,1.5,0.9,0.6,0.4,4.0,7.0,14.0,0.11434597125231329,3495.3238112687604,4134.9482537527765,11444.482841979225,0.370160984076915,0.385,0.5578514019996974,2.567811307931997,0.5842757895638993,1658.5
636,1.5,0.9,0.6,0.4,4.0,8.0,14.0,0.11439688662387837,3533.1015203433594,4044.0567642246924,11657.09677601492,0.3739661592971546,0.385,0.554876351278065,2.5692129045468226,0.5770533370079172,1663.5
637,1.5,0.9,0.6,0.4,5.0,6.0,14.0,0.14494136544297462,3123.908539947227,4156.975458390982,11466.31791034837,0.3588615761307152,0.385,0.5720363413773046,2.6058955731830675,0.5785196087071116,1537.5
638,1.5,0.9,0.6,0.4,5.0,7.0,14.0,0.14397556167827547,3145.6401244784706,4084.5253559344083,11450.49964323769,0.3581713854549602,0.38,0.575463470700229,2.623010367011246,0.5801604003863741,1510.5
639,1.5,0.9,0.6,0.4,5.0,8.0,14.0,0.14877871149536825,3123.2238426960157,4009.054350841792,11471.567964851976,0.35942647633040153,0.38,0.575356880497151,2.6108588338511223,0.5788431245103692,1506.0
640,1.5,0.9,0.6,0.4,6.0,6.0,14.0,0.16185396103324493,2917.5250952202878,4202.952814797335,11604.786374451665,0.34969824886171336,0.385,0.5860888284295852,2.629623948377417,0.5788863055949529,1463.5
641,1.5,0.9,0.6,0.4,6.0,7.0,14.0,0.16967975400272006,2891.313873667049,4138.0616756267,11497.552961281423,0.34535416178319,0.385,0.5914208529516456,2.6417162201180258,0.582341496464601,1440.5
642,1.5,0.9,0.6,0.4,6.0,8.0,14.0,0.17011989539114333,2879.0829154560233,4091.899770881274,11416.321923519237,0.35015031035338107,0.385,0.5956316554138182,2.6462257453700966,0.5787806137527854,1436.0
643,1.5,0.9,0.6,0.4,7.0,6.0,14.0,0.17373955258112703,2776.1490621836583,4162.48110672861,11598.381072593555,0.3430229006881536,0.38,0.5965447004290492,2.6419016888363824,0.5796229346289674,1425.5
644,1.5,0.9,0.6,0.4,7.0,7.0,14.0,0.18551083673969423,2757.8153740777934,4097.494628442468,11630.008765598275,0.33753007754891795,0.385,0.6012911547057063,2.653755851462768,0.5772956113808942,1409.5
645,1.5,0.9,0.6,0.4,7.0,8.0,14.0,0.17860289118041564,2816.123783309546,4081.247288440135,11450.027856789471,0.33762608707260294,0.38,0.5973934389026432,2.66225460074042,0.5814216400064716,1396.5
646,1.5,0.9,1.0,0.4,3.0,6.0,14.0,0.15211182542673748,4189.932310805796,4177.279942549887,11783.380284879071,0.32727830164617555,0.38,0.6007548280121732,2.660557277466042,0.5900847659225003,1950.5
